18500, 18500, 18500, 11.862968, 1067.460557
18500x18500x18500	11.862968 s	1067.460557 GFLOPS
18500, 18500, 18500, 10.888157, 1163.029713
18500x18500x18500	10.888157 s	1163.029713 GFLOPS
19000, 19000, 19000, 13.468601, 1018.517082
19000x19000x19000	13.468601 s	1018.517082 GFLOPS
19000, 19000, 19000, 12.374824, 1108.540982
19000x19000x19000	12.374824 s	1108.540982 GFLOPS
19000, 19000, 19000, 12.474973, 1099.641680
19000x19000x19000	12.474973 s	1099.641680 GFLOPS
19000, 19000, 19000, 12.829734, 1069.234914
19000x19000x19000	12.829734 s	1069.234914 GFLOPS
19000, 19000, 19000, 12.430451, 1103.580217
19000x19000x19000	12.430451 s	1103.580217 GFLOPS
19500, 19500, 19500, 12.006699, 1235.122946
19500x19500x19500	12.006699 s	1235.122946 GFLOPS
19500, 19500, 19500, 14.443235, 1026.760970
19500x19500x19500	14.443235 s	1026.760970 GFLOPS
19500, 19500, 19500, 12.757658, 1162.419442
19500x19500x19500	12.757658 s	1162.419442 GFLOPS
19500, 19500, 19500, 12.947437, 1145.381168
19500x19500x19500	12.947437 s	1145.381168 GFLOPS
19500, 19500, 19500, 14.026001, 1057.304203
19500x19500x19500	14.026001 s	1057.304203 GFLOPS
20000, 20000, 20000, 12.775061, 1252.440250
20000x20000x20000	12.775061 s	1252.440250 GFLOPS
20000, 20000, 20000, 14.609218, 1095.198953
20000x20000x20000	14.609218 s	1095.198953 GFLOPS
20000, 20000, 20000, 14.563708, 1098.621288
20000x20000x20000	14.563708 s	1098.621288 GFLOPS
20000, 20000, 20000, 12.747204, 1255.177189
20000x20000x20000	12.747204 s	1255.177189 GFLOPS
20000, 20000, 20000, 14.023227, 1140.964203
20000x20000x20000	14.023227 s	1140.964203 GFLOPS
